po___so_#,asn_dn_#,country,managed_by,fulfill_via,vendor_inco_term,shipment_mode,po_sent_to_vendor_date,product_group,sub_classification,dosage,dosage_form,unit_of_measure_per_pack,line_item_quantity,line_item_value,pack_price,unit_price,manufacturing_site,first_line_designation,weight_kilograms,freight_cost_usd,line_item_insurance_usd,days_to_process,cost_per_pack,freight_ratio,cost_per_kg
2799,68,40,2,0,3,0,360,2,1,1,0,300,36.0,7434.36,139.0,0.61,3,1,111.0,7300.68,12.27,,135.83485039550783,0.9818865529039617,66.37821428571428
2515,3086,35,2,0,2,0,400,3,2,54,15,100,350.0,28000.0,80.0,0.8,44,1,104.0,2023.76,60.37,,79.77207977207978,0.07227456162279919,266.6666666666667
2534,3205,33,2,0,1,3,473,2,1,13,10,60,2500.0,14939.06,5.98,0.1,33,0,1047.0,0.0,32.21,,5.973234706117553,0.0,14.254828244274808
1322,1698,39,2,0,2,0,389,3,2,54,15,100,5486.0,438880.0,80.0,0.8,9,1,2224.0,21346.47,451.17,,79.98542008383451,0.04863840084214172,197.24943820224718
2520,3233,40,2,0,2,0,413,2,1,13,10,60,5600.0,13160.0,2.35,0.04,84,0,1047.0,3549.77,28.37,,2.3495804320657028,0.269718866347542,12.557251908396946
1616,2166,28,2,0,2,0,124,3,2,54,15,100,3176.0,282664.0,89.0,0.89,9,1,1288.0,16002.97,290.58,,88.9719861504564,0.05661461447296269,219.28937160589604
1430,2240,33,2,0,1,3,591,2,1,33,10,30,3.0,57.36,19.12,0.64,65,0,1047.0,0.0,0.06,,14.34,0.0,0.05473282442748092
2333,2913,42,2,0,2,0,123,3,2,54,15,100,1270.0,91440.0,72.0,0.72,44,1,635.0,11835.69,197.14,,71.94335169158143,0.12943526426876348,143.77358490566039
24,104,9,2,0,2,0,367,2,1,30,11,60,2432.0,72960.0,30.0,0.5,65,1,403.0,5714.74,120.38,,29.98766954377312,0.0783259549622401,180.59405940594058
1037,1888,33,2,0,1,3,679,2,5,13,0,60,3.0,51.37,25.68,0.43,14,1,1047.0,0.0,0.06,,17.12333333333333,0.0,0.049017175572519084
1360,1757,12,2,0,2,0,452,2,1,49,10,30,33144.0,105729.36,3.19,0.11,84,1,1874.0,9507.26,108.69,,3.189903756222658,0.08991986786009241,56.388992
544,789,40,2,0,2,0,668,2,1,10,11,60,7760.0,59364.0,7.65,0.13,39,1,675.0,1587.92,83.23,,7.649014302280634,0.026748420786658806,87.81656804733728
1456,1823,8,2,0,2,0,546,3,2,54,15,20,5.0,160.0,32.0,1.6,85,0,1047.0,3549.77,0.16,,26.666666666666668,22.04826086956522,0.15267175572519084
1813,2495,40,2,0,3,0,468,2,1,1,10,30,450.0,10467.0,23.26,0.78,7,1,1047.0,0.0,12.32,,23.20842572062084,0.0,9.98759541984733
1164,1466,28,2,0,2,0,149,3,2,54,15,100,9335.0,830815.0,89.0,0.89,9,1,3788.0,61035.9,1027.72,,88.99046700942588,0.07346500308130802,219.27025600422274
2287,2908,37,2,0,2,0,841,3,2,54,15,30,4913.0,117912.0,24.0,0.8,83,1,1639.0,2277.0,231.11,,23.995115995115995,0.01931084782848371,71.89756097560975
1627,2230,6,2,0,2,0,156,3,2,54,15,100,1586.0,126880.0,80.0,0.8,9,1,972.0,14419.91,149.34,,79.94959042218021,0.11364908851601106,130.40082219938336
2233,2748,18,2,0,2,0,816,3,2,54,15,100,100.0,8000.0,80.0,0.8,44,1,32.0,1555.21,15.68,,79.20792079207921,0.19437695288088988,242.42424242424244
1279,1982,40,2,0,2,0,647,2,1,10,11,60,8000.0,51920.0,6.49,0.11,65,1,696.0,1599.67,53.37,,6.489188851393576,0.03080969164692514,74.49067431850789
269,418,41,2,0,2,0,866,3,2,54,15,100,1224.0,97920.0,80.0,0.8,9,1,588.0,11491.6,161.57,,79.93469387755103,0.1173558276569888,166.2478777589134
2633,3345,26,2,0,2,0,757,3,2,54,15,100,212.0,16960.0,80.0,0.8,44,1,97.0,1910.93,36.57,,79.6244131455399,0.11266611638464713,173.0612244897959
2652,3429,9,2,0,0,0,839,2,5,35,7,180,4200.0,71232.0,16.96,0.09,55,1,1234.0,2786.22,153.58,,16.95596286598429,0.0391141746100824,57.67773279352227
944,1242,8,2,0,3,0,553,2,5,52,7,300,30.0,924.6,30.82,0.1,3,1,56.0,1573.41,1.14,,29.825806451612905,1.6998811581676752,16.22105263157895
351,560,27,2,0,2,0,5,3,2,54,15,25,50.0,4750.0,95.0,3.8,21,1,36.0,481.63,6.66,,93.13725490196079,0.10137444748474006,128.3783783783784
1489,1921,28,2,0,2,0,626,3,2,54,15,100,6375.0,567375.0,89.0,0.89,9,1,3764.0,38029.42,583.26,,88.98604140526976,0.06702683934463213,150.69721115537848
1215,1732,9,2,0,3,0,189,2,5,23,1,60,1515.0,10605.0,7.0,0.12,20,1,338.0,2864.63,10.9,,6.995382585751979,0.27009522911559497,31.283185840707965
1003,1413,28,2,0,2,0,674,3,2,54,15,100,3038.0,270382.0,89.0,0.89,9,1,1234.0,21084.84,334.46,,88.97071405067456,0.07798138196558216,218.93279352226722
944,1245,8,2,0,3,0,553,2,5,52,7,300,184.0,5670.88,30.82,0.1,3,1,288.0,460.91,7.01,,30.653405405405405,0.08126229750982038,19.62242214532872
1701,2336,39,2,0,2,0,273,3,2,54,15,20,6200.0,192200.0,31.0,1.55,21,1,2328.0,13456.05,226.22,,30.99500080632156,0.0700103017153917,82.52468870759982
81,158,33,2,0,1,2,410,2,1,13,10,60,186888.78000000052,1251450.0,2.43,0.04,84,1,23273.0,31656.61,2064.89,,2.4299952815625603,0.02529592449085102,53.77030162412993
2762,184,33,2,0,1,2,237,2,1,33,10,30,54245.0,360729.25,6.65,0.22,11,1,5063.0,10748.74,595.2,,6.649877410315968,0.029797168382745834,71.23405410742497
383,526,11,2,0,2,0,33,3,2,54,15,1,1362.0,33369.0,24.5,5.0,49,1,970.0,8851.4,46.78,,24.48202494497432,0.26525022475277193,34.365602471678685
1597,2232,33,2,0,1,3,297,2,1,19,10,60,20.0,256.48,12.82,0.21,11,0,1047.0,0.0,0.26,,12.213333333333335,0.0,0.24473282442748093
1035,2009,33,2,0,1,3,815,2,1,10,11,60,215.0,7040.78,32.75,0.55,39,0,1047.0,0.0,8.71,,32.5962037037037,0.0,6.718301526717557
2200,2826,33,2,0,1,3,706,2,5,1,0,100,944.0,22658.01,24.0,0.24,23,0,1047.0,0.0,44.41,,23.976730158730156,0.0,21.620238549618318
203,390,37,2,0,2,0,697,3,2,54,15,25,10000.0,200000.0,20.0,0.8,83,1,1047.0,0.0,330.0,,19.99800019998,0.0,190.83969465648855
2200,2829,33,2,0,1,3,706,2,5,1,0,100,1056.0,17046.74,16.14,0.16,31,1,1047.0,0.0,33.41,,16.127473982970674,0.0,16.26597328244275
878,1114,33,3,0,1,3,895,2,5,2,7,240,25.0,184.76,7.39,0.03,23,1,1047.0,0.0,0.23,,7.106153846153846,0.0,0.17629770992366411
1053,1542,40,2,0,2,0,785,2,1,47,11,30,15500.0,172825.0,11.15,0.37,65,1,1745.0,3977.24,213.78,,11.149280691568286,0.023012972585143437,98.98339060710195
2321,2861,33,2,0,1,3,88,2,1,33,10,30,500.0,14278.99,28.56,0.95,10,0,1047.0,0.0,27.99,,28.500978043912177,0.0,13.624990458015267
1596,2207,33,2,0,1,3,43,2,5,21,7,240,27.0,478.2,17.71,0.07,11,0,1047.0,0.0,0.49,,17.07857142857143,0.0,0.4562977099236641
1552,2122,40,2,0,2,0,761,2,1,47,11,30,18880.0,198240.0,10.5,0.35,39,1,2452.0,3691.22,203.79,,10.499443885387427,0.018619861683506437,80.81532816958826
355,625,40,2,0,2,0,20,2,5,21,7,240,200.0,2500.0,12.5,0.05,11,1,546.0,1340.23,3.5,,12.437810945273633,0.5358776489404239,4.570383912248629
1769,2392,40,2,0,2,0,307,2,1,47,11,30,17760.0,177600.0,10.0,0.33,39,1,2516.0,3809.94,209.04,,9.999436968639154,0.02145224407520228,70.56019070321811
318,472,39,2,0,1,0,131,2,1,33,10,120,165.0,15140.4,91.76,0.76,10,1,24.0,297.0,24.98,,91.20722891566265,0.019615095037447,605.616
672,941,28,2,0,2,0,91,3,2,54,15,100,2744.0,244216.0,89.0,0.89,9,1,1186.0,24927.19,342.39,,88.96757741347905,0.10206983952796078,205.74220724515587
2162,2776,40,2,0,2,0,651,2,1,33,10,30,504.0,4158.0,8.25,0.28,65,0,1047.0,3549.77,8.15,,8.233663366336634,0.8535152680932917,3.967557251908397
1616,2171,28,2,0,2,0,124,3,2,54,15,100,6010.0,534890.0,89.0,0.89,9,1,6010.0,30132.32,549.87,,88.98519381134587,0.05633357076488481,88.98519381134587
1003,1390,28,2,0,2,0,674,3,2,54,15,100,3064.0,272696.0,89.0,0.89,9,1,1244.0,20602.3,337.32,,88.97096247960849,0.07555015273362009,219.03293172690763
988,1439,39,2,0,0,0,730,2,1,1,10,120,217.0,7812.0,36.0,0.3,48,1,74.0,294.86,9.66,,35.8348623853211,0.03773966466146167,104.16
1599,2381,33,2,0,1,3,518,2,1,33,10,30,30.0,414.5,13.82,0.46,65,0,1047.0,0.0,0.43,,13.370967741935484,0.0,0.3955152671755725
2261,2833,9,2,0,2,0,779,2,1,48,11,30,2245.0,51635.0,23.0,0.77,11,1,226.0,2911.16,101.2,,22.989759572573465,0.05637849562320861,227.46696035242292
1276,1865,40,2,0,3,0,364,2,1,1,10,30,300.0,6978.0,23.26,0.78,7,1,38.0,1779.09,7.17,,23.182724252491695,0.2549204757128528,178.92307692307693
2418,3050,40,2,0,2,0,3,2,1,13,10,60,19152.0,49795.2,2.6,0.04,65,0,1047.0,3549.77,107.36,,2.59986425103117,0.07128596157939762,47.51450381679389
1704,2153,26,2,0,2,0,179,3,2,54,15,20,27.0,864.0,32.0,1.6,85,1,1047.0,0.0,1.02,,30.857142857142858,0.0,0.8244274809160306
2237,2801,33,2,0,1,3,816,2,1,36,4,30,600.0,16040.17,26.73,0.89,15,1,1047.0,0.0,31.44,,26.689134775374377,0.0,15.305505725190839
1035,2009,33,2,0,1,3,815,2,1,49,10,30,768.0,12726.75,16.57,0.55,39,0,1047.0,0.0,15.74,,16.54973992197659,0.0,12.14384541984733
1602,2488,33,2,0,1,3,146,2,5,2,7,240,17.0,91.92,5.41,0.02,11,0,1047.0,0.0,0.09,,5.1066666666666665,0.0,0.08770992366412214
1219,1562,33,2,0,1,3,253,2,1,34,0,60,440.0,1734.76,3.94,0.07,11,0,1047.0,0.0,1.78,,3.9336961451247165,0.0,1.6553053435114504
2789,80,40,2,0,2,0,360,2,1,34,0,60,21000.0,30450.0,1.45,0.02,39,1,1516.0,11915.51,50.24,,1.4499309556687776,0.39130110669600343,20.07251153592617
2592,3355,33,2,0,1,2,619,2,1,13,10,60,75000.0,186750.0,2.49,0.04,84,1,3755.0,4514.06,402.63,,2.489966800442661,0.024171543927475624,49.72044728434505
979,1378,9,2,0,3,0,605,2,1,1,10,60,780.0,5343.0,6.85,0.11,7,1,102.0,1743.84,6.61,,6.841229193341869,0.32631736526946103,51.87378640776699
323,557,30,2,0,2,0,221,2,1,22,3,30,1185.0,15405.0,13.0,0.43,11,0,1047.0,3549.77,25.42,,12.989038785834738,0.23041477346488382,14.69942748091603
1409,2074,40,2,0,2,0,499,2,1,19,10,60,8400.0,17472.0,2.08,0.03,64,0,1047.0,3549.77,17.96,,2.07975241042733,0.20315744291192125,16.671755725190838
111,229,33,2,0,1,2,443,2,1,49,10,30,69255.0,312340.05,4.51,0.15,11,1,5887.0,4232.71,515.36,,4.509934879288437,0.013551564867954438,53.04688349184782
1059,1479,37,2,0,3,0,836,2,5,0,10,60,1764.0,10478.16,5.94,0.1,7,1,209.0,2177.56,12.96,,5.936634560906516,0.20779909840101687,49.896
562,716,18,2,0,2,0,611,3,2,54,15,100,5938.0,528482.0,89.0,0.89,9,1,1022.0,15120.61,740.93,,88.98501431217376,0.02861134606032739,516.6001955034213
1616,2164,28,2,0,2,0,124,3,2,54,15,100,3054.0,271806.0,89.0,0.89,9,1,1241.0,15994.73,279.42,,88.9708674304419,0.058845909045756734,218.84541062801932
935,1269,41,2,0,2,0,525,2,1,17,11,30,79620.0,469758.0,5.9,0.2,11,1,7133.0,40583.63,581.09,,5.8999258989462575,0.0863924480425069,65.84777123633306
2497,3131,33,2,0,1,0,387,2,1,49,10,30,53957.0,251979.19,4.67,0.16,11,1,4565.0,6105.83,543.27,,4.669913451202787,0.024231388983395878,55.1859811651336
260,445,35,2,0,2,0,847,3,2,54,15,100,20.0,1780.0,89.0,0.89,9,1,10.0,900.53,2.94,,84.76190476190476,0.5056316676024705,161.8181818181818
1032,1994,33,2,0,1,3,807,2,5,41,0,30,18.0,59.69,3.32,0.11,11,0,1047.0,0.0,0.07,,3.141578947368421,0.0,0.056956106870229006
1599,2381,33,2,0,1,3,518,2,1,10,11,60,19.0,406.76,21.41,0.36,11,0,1047.0,0.0,0.42,,20.338,0.0,0.3881297709923664
1399,1797,12,2,0,2,0,479,2,1,49,10,30,60000.0,191400.0,3.19,0.11,84,1,3862.0,25512.84,196.76,,3.1899468342194295,0.13329522834258964,49.54698420916386
1432,1941,33,2,0,1,3,828,2,1,36,3,30,3.0,19.68,19.68,0.66,11,0,1047.0,0.0,0.02,,9.84,0.0,0.01914715055030734
210,256,22,2,0,2,0,705,3,2,54,15,100,520.0,41600.0,80.0,0.8,44,1,252.0,8678.71,68.64,,79.84644913627639,0.20861782168697865,164.42687747035572
1662,2324,30,2,0,2,0,238,2,1,29,10,30,13823.0,248814.0,18.0,0.6,27,1,1805.0,10743.33,255.78,,17.998697916666668,0.043177983642465285,137.77076411960132
1035,2009,33,2,0,1,3,815,2,5,19,0,90,59.0,1535.78,26.03,0.29,11,0,1047.0,0.0,1.9,,25.596333333333334,0.0,1.4654389312977099
772,1094,41,2,0,2,0,34,3,2,54,15,100,2233.0,178640.0,80.0,0.8,9,1,925.0,16740.97,220.98,,79.96418979409131,0.09371292144580472,192.91576673866092
348,682,8,2,0,2,0,75,3,2,54,15,20,196.0,7157.92,36.52,1.83,9,1,47.0,4449.1,10.04,,36.334619289340104,0.6214764238181179,149.12333333333333
1110,1440,7,2,0,2,0,795,2,1,47,11,30,76733.0,855572.95,11.15,0.37,65,1,9268.0,62641.4514000001,1058.34,,11.149854692834987,0.09088182266418934,92.30477397777537
2487,3215,33,2,0,1,0,387,2,1,33,10,30,1110.0,8680.2,7.82,0.26,23,1,76.0,916.22,18.71,,7.812961296129614,0.10554070865778924,112.72987012987014
1777,2340,30,2,0,3,0,319,2,5,19,0,60,466.0,18928.92,40.62,0.68,20,1,69.0,802.85,22.28,,40.5330192719486,0.04241169534789371,270.4131428571428
59,422,33,2,0,1,2,401,2,5,2,8,240,19098.0,43161.48,2.26,0.01,11,1,6876.0,461.5,71.22,,2.2598816691973402,0.010692156706472843,6.27620764868402
346,493,8,2,0,2,0,75,3,2,54,15,20,137.0,4384.0,32.0,1.6,85,1,62.0,1367.59,6.15,,31.768115942028984,0.31187913340935003,69.58730158730158
1013,1344,39,2,0,2,0,740,2,1,9,11,60,114996.0,931467.6,8.1,0.13,23,1,15435.0,56180.34,1152.23,,8.099929563379915,0.06031372394088217,60.34384555584348
2490,3343,33,2,0,1,0,387,2,1,33,10,30,51920.0,406014.4,7.82,0.26,23,1,3549.0,3646.13,875.37,,7.819849386568055,0.008980275132421086,114.37025352112677
2545,3130,15,2,0,3,0,477,2,5,52,7,300,141.0,11590.2,82.2,0.27,3,1,225.0,1831.83,24.99,,81.62112676056339,0.15803626889364344,51.28407079646018
749,1041,39,2,0,1,0,19,2,1,33,10,120,388.0,25840.8,66.6,0.55,10,1,68.0,1571.76,31.97,,66.42879177377891,0.06082238853330651,374.5043478260869
929,1540,40,2,0,2,0,536,2,1,9,11,60,26598.0,216773.7,8.15,0.14,11,1,3301.0,5764.28,268.15,,8.149693597503665,0.02659111049398292,65.6492125984252
525,715,36,2,0,2,0,634,3,2,54,15,100,135.0,10800.0,80.0,0.8,9,1,69.0,1626.1,15.14,,79.41176470588235,0.15055087491898897,154.28571428571428
1435,2108,33,2,0,1,3,210,2,5,41,0,30,24.0,72.14,3.01,0.1,11,0,1047.0,0.0,0.07,,2.8856,0.0,0.06883587786259542
2761,138,33,2,0,1,2,237,2,1,33,10,30,42938.0,285537.7,6.65,0.22,11,1,4008.0,6121.39,471.14,,6.649845129136683,0.02143803974732672,71.22417061611375
1216,1611,33,2,0,1,3,253,2,1,36,3,30,20.0,389.71,19.49,0.65,11,0,1047.0,0.0,0.48,,18.557619047619045,0.0,0.37186068702290076
1180,1604,16,2,0,2,2,341,2,5,45,11,60,1080.0,4266.0,3.95,0.07,65,0,1047.0,3549.77,5.28,,3.946345975948196,0.8319123505976096,4.070610687022901
1770,2399,40,2,0,2,0,307,2,1,49,10,30,14000.0,49000.0,3.5,0.12,39,1,1400.0,2859.58,57.67,,3.4997500178558676,0.05835758453909104,34.97501784439686
574,755,30,2,0,2,0,744,2,1,36,3,30,1728.0,34560.0,20.0,0.67,11,0,1047.0,3549.77,48.45,,19.98843262001157,0.10271028037383177,32.97709923664122
1877,2517,33,2,0,1,3,798,2,5,19,0,90,34.0,620.49,18.25,0.2,11,0,1047.0,0.0,0.64,,17.728285714285715,0.0,0.5920706106870229
2525,3244,40,2,0,2,0,413,2,1,33,10,30,3686.0,25802.0,7.0,0.23,65,1,255.0,6518.69,55.63,,6.998101437483048,0.2526330271673836,100.7890625
1664,2503,30,2,0,2,0,238,2,1,29,10,30,4011.0,72198.0,18.0,0.6,27,1,1047.0,0.0,74.22,,17.995513459621137,0.0,68.8912213740458
1390,2272,37,2,0,2,0,494,3,2,54,15,100,168.0,13440.0,80.0,0.8,9,1,73.0,1806.81,13.82,,79.5266272189349,0.13442526597723384,181.6216216216216
628,924,40,2,0,2,0,770,2,1,47,11,30,46749.0,560520.51,11.99,0.4,65,1,7500.0,19116.64,785.85,,11.989743529411765,0.03410509616303574,74.72610451939741
2235,2895,33,2,0,1,3,816,2,5,41,0,30,6690.0,26864.85,4.02,0.13,11,1,1047.0,0.0,52.66,,4.0150724854281865,0.0,25.63439885496183
1275,1926,39,2,0,2,0,447,3,2,54,15,50,45.0,55913.85,139.0,5.0,17,1,68.0,1305.28,57.48,,135.83485039550783,0.023344066916033933,810.345652173913
1769,2389,40,2,0,2,0,307,2,1,19,10,60,10000.0,21600.0,2.16,0.04,39,0,1047.0,3549.77,25.42,,2.15978402159784,0.16433359566686728,20.610687022900763
1219,1562,33,2,0,1,3,253,2,5,41,0,30,328.0,976.49,2.98,0.1,11,0,1047.0,0.0,1.0,,2.9680547112462006,0.0,0.9317652671755725
707,1045,40,2,0,2,0,217,2,1,49,10,30,17755.0,57703.75,3.25,0.11,40,1,1505.0,2604.31,71.38,,3.249816963280018,0.04513163994298563,38.315903054448874
759,1012,34,2,0,2,0,2,3,2,54,15,20,44.0,1408.0,32.0,1.6,85,1,14.0,1101.91,1.74,,31.288888888888888,0.7820511000709723,93.86666666666666
2534,3205,33,2,0,1,3,473,2,5,19,0,90,80.0,2666.08,33.33,0.37,11,0,1047.0,0.0,5.75,,32.91456790123457,0.0,2.5439694656488547
825,1148,16,2,0,2,0,381,2,5,25,2,60,4235.0,17575.25,4.15,0.07,65,1,236.0,2215.13,21.74,,4.14902030217186,0.12602972761539008,74.15717299578058
612,869,28,2,0,2,0,766,3,2,54,15,100,2996.0,266644.0,89.0,0.89,9,1,1426.0,33279.83,373.83,,88.9703036369703,0.12480950327214087,186.85634197617378
1169,1557,16,2,0,3,0,108,2,5,52,7,300,10.0,308.2,30.82,0.1,3,1,38.0,1347.0,0.38,,28.018181818181816,4.35640362225097,7.902564102564102
1032,1995,33,2,0,1,3,807,2,1,36,3,30,16.0,349.87,21.87,0.73,11,0,1047.0,0.0,0.43,,20.58058823529412,0.0,0.33384541984732824
1219,1562,33,2,0,1,3,253,2,1,10,11,60,524.0,15533.57,29.64,0.49,23,0,1047.0,0.0,15.97,,29.58775238095238,0.0,14.822108778625953
56,193,33,2,0,1,2,401,2,1,33,10,60,100000.0,730000.0,7.3,0.12,11,1,5178.0,14621.3,1204.5,,7.299927000729992,0.020029150644999116,140.95385209499904
2625,3306,16,2,0,2,0,732,3,2,54,15,100,100.0,35000.0,139.0,3.5,71,1,240.0,4355.7,75.46,,135.83485039550783,0.12444501585668981,145.22821576763485
2417,2994,40,2,0,3,0,1,2,1,1,0,300,60.0,4603.2,76.72,0.23,3,1,170.0,4256.38,9.92,,75.46229508196721,0.9244559315407672,26.919298245614034
1671,2320,16,2,0,2,2,260,2,1,10,11,60,53010.0,344034.9,6.49,0.11,65,1,1047.0,0.0,353.67,,6.489877572579276,0.0,328.2775763358779
2696,3356,15,2,0,2,0,852,2,1,18,10,120,3796.0,136656.0,36.0,0.3,11,1,1028.0,12609.89,294.63,,35.99051883065578,0.09227401450346487,132.80466472303206
1599,2383,33,2,0,1,3,518,2,1,33,10,60,3.0,149.56,49.85,0.83,11,0,1047.0,0.0,0.15,,37.39,0.0,0.14270992366412213
1378,1833,42,2,0,2,0,482,2,1,19,10,60,35000.0,77000.0,2.2,0.04,84,1,2180.0,19328.2,79.16,,2.19993714465301,0.25101232451526606,35.304906006419074
94,402,33,2,0,1,2,410,2,1,19,10,60,35364.0,96190.08,2.72,0.05,23,1,3793.0,8527.45,158.71,,2.719923087798671,0.08865115143732663,25.35321033210332
1483,1809,16,2,0,2,0,626,2,5,41,1,30,2438.0,3047.5,1.25,0.04,11,0,1047.0,3549.77,3.13,,1.2494874948749488,1.1644316877152698,2.907919847328244
2763,242,33,2,0,1,2,237,2,1,33,10,30,14155.0,94130.75,6.65,0.22,11,1,1321.0,9726.53,155.32,,6.649530234529528,0.10332889806043126,71.20329046898638
7,107,35,2,0,2,0,391,3,2,54,15,100,213.0,18957.0,89.0,0.89,44,1,97.0,2542.17,31.28,,88.58411214953271,0.13409484122797763,193.4387755102041
1770,2395,40,2,0,2,0,307,2,1,47,11,30,17760.0,177600.0,10.0,0.33,39,1,2523.0,4761.9,209.04,,9.999436968639154,0.026812349029566272,70.36450079239303
2715,3490,40,2,0,2,0,97,2,1,33,10,60,504.0,3502.8,6.95,0.12,39,0,1047.0,3549.77,7.55,,6.936237623762376,1.0131200410982362,3.3423664122137406
731,1004,37,2,0,2,0,231,3,2,54,15,20,8460.0,270720.0,32.0,1.6,85,1,2770.0,26281.49,334.88,,31.99621794114171,0.09707961332885148,97.6975821003248
694,964,39,2,0,2,0,116,2,1,29,10,30,1665.0,37462.5,22.5,0.75,65,1,420.0,3900.39,46.34,,22.486494597839137,0.10411173542247787,88.98456057007125
1216,1611,33,2,0,1,3,253,2,5,19,0,90,85.0,1985.58,23.36,0.26,11,0,1047.0,0.0,2.46,,23.08813953488372,0.0,1.8946374045801526
2638,3492,26,2,0,3,0,799,2,1,1,10,30,2240.0,7683.2,3.43,0.11,7,1,216.0,2698.28,16.56,,3.4284694332887105,0.3511465084198746,35.406451612903226
158,179,42,2,0,2,0,582,3,2,54,15,100,1070.0,85600.0,80.0,0.8,44,1,532.0,14423.28,141.24,,79.92530345471522,0.16849429329096624,160.60037523452158
1601,2491,33,2,0,1,3,146,2,1,49,10,30,39.0,439.52,11.27,0.38,11,0,1047.0,0.0,0.45,,10.988,0.0,0.4193893129770992
1283,1733,40,2,0,2,0,364,2,1,19,10,60,7400.0,16650.0,2.25,0.04,11,1,730.0,1338.19,17.12,,2.24969598702878,0.08036694492823254,22.77701778385773
1696,2256,40,2,0,2,0,283,2,1,33,10,60,800.0,8960.0,11.2,0.19,39,0,1047.0,3549.77,9.21,,11.18601747815231,0.39613547595134474,8.549618320610687
1719,2271,42,2,0,2,0,43,3,2,54,15,100,1500.0,120000.0,80.0,0.8,9,1,781.0,9914.59,141.24,,79.94670219853431,0.08262089482587645,153.4526854219949
2508,3348,33,2,0,1,0,387,2,1,33,10,60,8366.0,62159.38,7.43,0.12,11,1,458.0,1697.9,134.02,,7.429111987570216,0.02731482658246298,135.42348583877995
98,113,39,2,0,1,0,404,2,1,1,10,120,27.0,2361.42,87.46,0.73,48,1,5.0,41.0,3.9,,84.33642857142857,0.017355085039916694,393.57
1216,1611,33,2,0,1,3,253,2,5,21,7,240,210.0,5097.32,24.27,0.1,11,0,1047.0,0.0,6.31,,24.157914691943127,0.0,4.863854961832061
1035,2006,33,2,0,1,3,815,2,5,2,7,240,28.0,220.91,7.89,0.03,11,0,1047.0,0.0,0.27,,7.617586206896552,0.0,0.21079198473282443
838,1119,24,2,0,2,0,377,3,2,54,15,20,94.0,3008.0,32.0,1.6,85,1,32.0,1136.31,3.72,,31.66315789473684,0.3776370887337986,91.15151515151516
2566,3262,9,2,0,2,0,664,3,2,54,15,20,2483.0,67041.0,27.0,1.35,21,1,706.0,6150.75,144.54,,26.98913043478261,0.09174472718594313,94.82461103253182
676,935,30,2,0,2,0,95,2,1,33,10,30,672.0,2520.0,3.75,0.12,39,1,55.0,1276.53,3.53,,3.7444279346210996,0.5063585878619595,45.0
1219,1562,33,2,0,1,3,253,2,5,19,0,90,12.0,264.95,22.08,0.25,11,0,1047.0,0.0,0.27,,20.38076923076923,0.0,0.2528148854961832
1216,1611,33,2,0,1,3,253,2,5,19,0,90,168.0,3709.29,22.08,0.25,11,0,1047.0,0.0,4.59,,21.948461538461537,0.0,3.539398854961832
1879,2509,28,2,0,2,0,824,2,5,45,2,60,6424.0,32120.0,5.0,0.08,25,1,1047.0,0.0,37.81,,4.9992217898832685,0.0,30.64885496183206
313,429,18,2,0,2,0,118,3,2,54,15,100,6959.0,619351.0,89.0,0.89,9,1,1198.0,13543.63,1021.93,,88.98721264367816,0.021867419496506023,516.5562969140951
537,744,16,2,0,2,0,680,2,1,34,0,60,90.0,126.0,1.4,0.02,11,1,6.0,941.74,0.18,,1.3846153846153846,7.415275590551182,18.0
1164,1469,28,2,0,2,0,149,3,2,54,15,100,9308.0,828412.0,89.0,0.89,9,1,3778.0,59767.71,1024.75,,88.99043935975938,0.07214723815295028,219.21460703889917
2412,3095,26,2,0,0,0,39,2,1,1,0,84,620.0,6417.0,10.35,0.12,3,1,1047.0,0.0,13.84,,10.333333333333334,0.0,6.123091603053435
626,960,40,2,0,2,0,775,2,5,19,0,90,702.0,3102.84,4.42,0.05,64,0,1047.0,3549.77,4.35,,4.41371266002845,1.1436704211557296,2.9607251908396948
1032,1997,33,2,0,1,3,807,2,1,33,10,60,45.0,3471.61,77.15,1.29,11,0,1047.0,0.0,4.29,,75.46978260869565,0.0,3.312604961832061
2394,2971,33,2,0,1,3,259,2,1,33,10,30,500.0,14105.11,28.21,0.94,10,0,1047.0,0.0,30.41,,28.153912175648703,0.0,13.459074427480916
1216,1611,33,2,0,1,3,253,2,1,13,10,60,3519.0,38242.38,10.87,0.18,30,0,1047.0,0.0,47.31,,10.864312499999999,0.0,36.490820610687024
2540,3207,15,2,0,2,0,632,3,2,54,15,20,1470.0,47040.0,32.0,1.6,85,1,500.0,5255.14,101.42,,31.978246091094494,0.11171403669139687,93.89221556886227
1035,2009,33,2,0,1,3,815,2,1,18,10,120,87.0,2241.1,25.76,0.21,7,0,1047.0,0.0,2.77,,25.467045454545453,0.0,2.1384541984732826
2718,3520,18,2,0,2,0,188,3,2,54,15,100,8586.0,764154.0,89.0,0.89,44,1,1479.0,15519.77,1647.52,,88.98963549551648,0.020309714652132094,516.3202702702703
2341,3029,40,2,0,2,0,205,2,1,33,10,60,1680.0,12600.0,7.5,0.12,65,1,389.0,9674.88,24.7,,7.495538370017846,0.7677866835965399,32.30769230769231
625,959,40,2,0,2,0,775,2,5,41,0,30,1240.0,2504.8,2.02,0.07,64,1,71.0,990.04,3.51,,2.018372280419017,0.39509936946284613,34.78888888888889
